Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
25,19,9,24.24060893,124,Yes,50.89100731,256.3387732,Standard,Bad,Low_spent_Small_value_payments,24,8102.765,6,8,15,8,467.2304167,26.54,2750.88,29.49326117
33,18,9,26.5539723,125,NM,31.88263174,259.1942985,Standard,Bad,Low_spent_Small_value_payments,24,8102.765,6,8,15,8,467.2304167,26.54,2750.88,29.49326117
30,19,9,29.33902644,126,Yes,11.07840539,246.1513751,Standard,Bad,Low_spent_Small_value_payments,24,8102.765,6,8,15,8,467.2304167,26.54,2750.88,29.49326117
30,24,13,40.09671587,127,Yes,48.45663088,258.7731496,Standard,Bad,Low_spent_Small_value_payments,24,8102.765,6,8,15,8,467.2304167,26.54,2750.88,29.49326117
29,21,13,34.93463351,128,Yes,13.47576764,253.7540129,Standard,Bad,Low_spent_Small_value_payments,24,8102.765,6,8,15,8,467.2304167,26.54,2750.88,29.49326117
30,21,13,36.68120077,129,Yes,31.88263174,244.8900289,Standard,Bad,Low_spent_Small_value_payments,24,8102.765,6,8,15,8,467.2304167,26.54,2750.88,29.49326117
27,19,0,25.507359,395,Yes,48.241644,314.6709536,Standard,Standard,Low_spent_Medium_value_payments,43,12153.69,6,5,13,2,886.8075,9.97,127.34,15.76815239
27,21,5,30.32826752,396,Yes,26.90824888,326.0043487,Standard,Standard,Low_spent_Medium_value_payments,43,12153.69,6,5,13,2,886.8075,9.97,127.34,15.76815239
27,19,5,37.86466918,397,Yes,116.1587979,246.7537997,Standard,Standard,Low_spent_Medium_value_payments,43,12153.69,6,5,13,2,886.8075,9.97,127.34,15.76815239
27,19,5,32.88721463,398,Yes,119.9749794,242.9376182,Standard,Standard,Low_spent_Medium_value_payments,43,12153.69,6,5,13,2,886.8075,9.97,127.34,15.76815239
27,16,5,22.41614421,399,Yes,89.51490753,263.3976901,Standard,Standard,Low_spent_Medium_value_payments,43,12153.69,6,5,13,2,886.8075,9.97,127.34,15.76815239
27,19,5,36.83521775,400,Yes,60.14041816,302.7721795,Standard,Standard,Low_spent_Medium_value_payments,43,12153.69,6,5,13,2,886.8075,9.97,127.34,15.76815239
27,19,5,30.05260054,401,Yes,37.08109913,315.8314985,Standard,Standard,Low_spent_Medium_value_payments,43,12153.69,6,5,13,2,886.8075,9.97,127.34,15.76815239
27,19,5,22.34849414,401,Yes,56.44295773,296.4696399,Good,Standard,Low_spent_Medium_value_payments,43,12153.69,6,5,13,2,886.8075,9.97,127.34,15.76815239
28,18,9,23.87656831,185,Yes,31.21837194,282.9174512,Poor,Standard,Low_spent_Small_value_payments,17,7619.09,4,6,18,2,428.9241667,11.5,2069.3,8.756593493
28,18,9,29.44904432,185,Yes,50.16578257,273.9700406,Poor,Standard,Low_spent_Small_value_payments,17,7619.09,4,6,18,2,428.9241667,11.5,2069.3,8.756593493
28,18,9,39.90665804,187,Yes,31.21837194,276.3397283,Poor,Standard,Low_spent_Small_value_payments,17,7619.09,4,6,18,2,428.9241667,11.5,2069.3,8.756593493
31,15,9,25.96124662,188,Yes,43.27951764,280.8563055,Standard,Standard,Low_spent_Small_value_payments,17,7619.09,4,6,18,2,428.9241667,11.5,2069.3,8.756593493
28,18,13,28.8750686,189,Yes,10.14128456,293.9945386,Poor,Standard,Low_spent_Small_value_payments,17,7619.09,4,6,18,2,428.9241667,11.5,2069.3,8.756593493
27,15,13,24.98022397,190,Yes,31.65031985,272.4855033,Poor,Standard,Low_spent_Small_value_payments,17,7619.09,4,6,18,2,428.9241667,11.5,2069.3,8.756593493
28,18,13,28.86645673,190,Yes,26.55988057,287.5759426,Poor,Standard,Low_spent_Small_value_payments,17,7619.09,4,6,18,2,428.9241667,11.5,2069.3,8.756593493
28,18,13,25.46925171,192,Yes,0,267.5202981,Standard,Standard,Low_spent_Small_value_payments,17,7619.09,4,6,18,2,428.9241667,11.5,2069.3,8.756593493
10,11,2,38.30762899,307,Yes,23.1732145,407.3006188,Standard,Standard,Low_spent_Small_value_payments,23,25664.86,7,7,17,0,1904.738333,0.9,3.74,0
10,14,2,38.53762742,308,Yes,37.79286391,392.6809694,Standard,Standard,Low_spent_Small_value_payments,23,25664.86,7,7,17,0,1904.738333,0.9,3.74,0
10,11,2,24.36862683,309,Yes,163.0255073,297.448326,Standard,Standard,Low_spent_Small_value_payments,23,25664.86,7,7,17,0,1904.738333,0.9,3.74,0
10,10,2,24.59220272,310,Yes,53.63112858,386.8427048,Poor,Standard,Low_spent_Small_value_payments,23,25664.86,7,7,17,0,1904.738333,0.9,3.74,0
10,11,2,25.22215011,311,Yes,95.31230407,385.1615293,Poor,Standard,Low_spent_Small_value_payments,23,25664.86,7,7,17,0,1904.738333,0.9,3.74,0
10,12,2,36.17270564,312,Yes,34.58452559,405.8893077,Poor,Standard,Low_spent_Small_value_payments,23,25664.86,7,7,17,0,1904.738333,0.9,3.74,0
11,9,2,32.45468311,313,Yes,53.63112858,391.426299,Standard,Standard,Low_spent_Small_value_payments,23,25664.86,7,7,17,0,1904.738333,0.9,3.74,0
10,11,2,28.60578081,314,Yes,119.8154202,360.6584132,Poor,Standard,Low_spent_Small_value_payments,23,25664.86,7,7,17,0,1904.738333,0.9,3.74,0
24,10,3,33.56595729,343,No,63.15824951,454.6390838,Poor,Good,High_spent_Small_value_payments,41,35615.68,2,3,8,0,2677.973333,5.05,1448.89,0
28,8,3,33.48329863,344,No,167.3045389,380.4927945,Poor,Good,High_spent_Small_value_payments,41,35615.68,2,3,8,0,2677.973333,5.05,1448.89,0
28,4,5,36.03304702,345,No,135.8960573,401.901276,Poor,Good,High_spent_Small_value_payments,41,35615.68,2,3,8,0,2677.973333,5.05,1448.89,0
28,7,5,35.85772348,346,No,139.4850679,418.3122654,Poor,Good,High_spent_Small_value_payments,41,35615.68,2,3,8,0,2677.973333,5.05,1448.89,0
26,5,5,33.40564961,347,No,63.28550762,444.5118257,Poor,Good,High_spent_Small_value_payments,41,35615.68,2,3,8,0,2677.973333,5.05,1448.89,0
28,8,5,26.9027255,348,No,87.28702257,430.5103108,Poor,Good,High_spent_Small_value_payments,41,35615.68,2,3,8,0,2677.973333,5.05,1448.89,0
28,7,5,31.22864023,349,No,99.15772935,428.639604,Poor,Good,High_spent_Small_value_payments,41,35615.68,2,3,8,0,2677.973333,5.05,1448.89,0
28,7,5,23.98761428,350,No,105.017706,422.7796273,Poor,Good,High_spent_Small_value_payments,41,35615.68,2,3,8,0,2677.973333,5.05,1448.89,0
21,18,7,35.93333223,89,Yes,60.4971783,318.1786115,Standard,Bad,Low_spent_Small_value_payments,45,17296.38,6,10,30,5,1480.365,17.34,4624.73,49.36071018
21,18,7,24.67297923,90,Yes,146.7364522,241.9393376,Standard,Bad,Low_spent_Small_value_payments,45,17296.38,6,10,30,5,1480.365,17.34,4624.73,49.36071018
21,18,7,34.84897401,91,Yes,110.4958478,204.5056946,Standard,Bad,Low_spent_Small_value_payments,45,17296.38,6,10,30,5,1480.365,17.34,4624.73,49.36071018
21,17,7,38.3905713,92,Yes,78.16122572,280.5145641,Standard,Bad,Low_spent_Small_value_payments,45,17296.38,6,10,30,5,1480.365,17.34,4624.73,49.36071018
21,21,7,30.85991728,93,Yes,178.4774333,210.1983565,Standard,Bad,Low_spent_Small_value_payments,45,17296.38,6,10,30,5,1480.365,17.34,4624.73,49.36071018
21,18,7,37.43851124,94,NM,110.4958478,278.1799421,Standard,Bad,Low_spent_Small_value_payments,45,17296.38,6,10,30,5,1480.365,17.34,4624.73,49.36071018
21,18,9,32.99070151,95,Yes,78.04739283,310.628397,Standard,Bad,Low_spent_Small_value_payments,45,17296.38,6,10,30,5,1480.365,17.34,4624.73,49.36071018
21,18,9,24.01929236,96,Yes,117.3428318,271.332958,Standard,Bad,Low_spent_Small_value_payments,45,17296.38,6,10,30,5,1480.365,17.34,4624.73,49.36071018
21,23,9,23.76902561,224,Yes,49.723013,281.1737517,Poor,Bad,Low_spent_Small_value_payments,25,15701.03,8,10,30,9,1213.419167,0.6,1574,60.44515193
25,20,9,23.37133175,224,Yes,82.69090959,223.2624789,Poor,Bad,Low_spent_Small_value_payments,25,15701.03,8,10,30,9,1213.419167,0.6,1574,60.44515193
23,20,9,37.20173157,224,Yes,82.69090959,238.2058552,Poor,Bad,Low_spent_Small_value_payments,25,15701.03,8,10,30,9,1213.419167,0.6,1574,60.44515193
22,20,9,24.3634078,227,Yes,79.68678717,251.2099776,Standard,Bad,Low_spent_Small_value_payments,25,15701.03,8,10,30,9,1213.419167,0.6,1574,60.44515193
21,20,9,34.08298054,228,Yes,107.9651232,242.9316416,Standard,Bad,Low_spent_Small_value_payments,25,15701.03,8,10,30,9,1213.419167,0.6,1574,60.44515193
21,20,9,31.07352352,229,Yes,84.43572953,266.4610352,Poor,Bad,Low_spent_Small_value_payments,25,15701.03,8,10,30,9,1213.419167,0.6,1574,60.44515193
19,22,9,39.51251692,230,Yes,91.80203269,259.094732,Poor,Bad,Low_spent_Small_value_payments,25,15701.03,8,10,30,9,1213.419167,0.6,1574,60.44515193
21,22,9,30.03868318,231,NM,67.76890495,283.1278598,Poor,Bad,Low_spent_Small_value_payments,25,15701.03,8,10,30,9,1213.419167,0.6,1574,60.44515193
6,4,2,31.19689031,346,No,1395.642572,579.2064339,Good,Good,Low_spent_Large_value_payments,51,177350.84,4,1,10,4,14615.23667,9.18,256.54,455.5984102
6,4,2,29.76266334,347,No,1344.480178,579.2064339,Good,Good,Low_spent_Large_value_payments,51,177350.84,4,1,10,4,14615.23667,9.18,256.54,455.5984102
4,6,2,36.48846784,347,NM,272.5834184,983.341838,Good,Good,Low_spent_Large_value_payments,51,177350.84,4,1,10,4,14615.23667,9.18,256.54,455.5984102
1,4,2,29.90966873,349,No,1355.295201,579.2064339,Standard,Good,Low_spent_Large_value_payments,51,177350.84,4,1,10,4,14615.23667,9.18,256.54,455.5984102
6,4,2,40.7703348,350,No,553.4844945,742.440762,Good,Good,Low_spent_Large_value_payments,51,177350.84,4,1,10,4,14615.23667,9.18,256.54,455.5984102
8,2,2,37.54894397,351,NM,1333.993953,579.2064339,Good,Good,Low_spent_Large_value_payments,51,177350.84,4,1,10,4,14615.23667,9.18,256.54,455.5984102
6,4,2,35.17205728,352,No,931.3453149,344.5799416,Standard,Good,Low_spent_Large_value_payments,51,177350.84,4,1,10,4,14615.23667,9.18,256.54,455.5984102
6,3,2,24.65973422,353,No,859.9531506,415.9721059,Standard,Good,Low_spent_Large_value_payments,51,177350.84,4,1,10,4,14615.23667,9.18,256.54,455.5984102
8,15,2,32.03787667,289,No,179.3231191,269.3173205,Standard,Good,Low_spent_Small_value_payments,36,20282.38,3,7,4,1,1688.198333,3.95,1229.84,10.17939375
6,15,2,35.94234212,289,NM,34.10447352,374.5359661,Good,Good,Low_spent_Small_value_payments,36,20282.38,3,7,4,1,1688.198333,3.95,1229.84,10.17939375
8,18,2,31.62708161,291,No,112.6763644,335.9640752,Good,Good,Low_spent_Small_value_payments,36,20282.38,3,7,4,1,1688.198333,3.95,1229.84,10.17939375
12,15,2,29.5790067,291,No,42.58011118,366.0603284,Good,Good,Low_spent_Small_value_payments,36,20282.38,3,7,4,1,1688.198333,3.95,1229.84,10.17939375
8,18,2,36.75070871,293,No,103.5086984,307.8138513,Good,Good,Low_spent_Small_value_payments,36,20282.38,3,7,4,1,1688.198333,3.95,1229.84,10.17939375
8,15,2,32.7911379,293,No,94.34103235,324.2994072,Good,Good,Low_spent_Small_value_payments,36,20282.38,3,7,4,1,1688.198333,3.95,1229.84,10.17939375
8,15,2,34.51108771,295,No,224.6811448,223.9592947,Good,Good,Low_spent_Small_value_payments,36,20282.38,3,7,4,1,1688.198333,3.95,1229.84,10.17939375
8,15,2,32.18004567,296,No,103.5086984,387.3767178,Good,Good,Low_spent_Small_value_payments,36,20282.38,3,7,4,1,1688.198333,3.95,1229.84,10.17939375
20,11,7,35.69079152,83,Yes,103.8642207,328.4393206,Standard,Standard,High_spent_Large_value_payments,36,49346.88,5,7,15,7,3593.222193,16.99,228.04,586.2382653
20,13,7,35.33000708,84,Yes,42.77357538,379.529966,Standard,Standard,High_spent_Large_value_payments,36,49346.88,5,7,15,7,3593.222193,16.99,228.04,586.2382653
18,10,7,26.45968863,85,Yes,140.7691757,311.5343656,Standard,Standard,High_spent_Large_value_payments,36,49346.88,5,7,15,7,3593.222193,16.99,228.04,586.2382653
14,10,7,31.51670926,86,Yes,45.14274158,377.1607998,Good,Standard,High_spent_Large_value_payments,36,49346.88,5,7,15,7,3593.222193,16.99,228.04,586.2382653
18,8,7,29.45742301,87,Yes,274.6373336,177.6662078,Good,Standard,High_spent_Large_value_payments,36,49346.88,5,7,15,7,3593.222193,16.99,228.04,586.2382653
18,10,7,34.73383213,88,Yes,140.7933401,311.5102013,Good,Standard,High_spent_Large_value_payments,36,49346.88,5,7,15,7,3593.222193,16.99,228.04,586.2382653
18,8,7,29.03614721,89,Yes,115.6932477,316.6102937,Standard,Standard,High_spent_Large_value_payments,36,49346.88,5,7,15,7,3593.222193,16.99,228.04,586.2382653
16,8,7,26.3755174,90,Yes,46.79288811,375.5106533,Good,Standard,High_spent_Large_value_payments,36,49346.88,5,7,15,7,3593.222193,16.99,228.04,586.2382653
23,21,10,29.45318961,167,Yes,49.38190165,296.6164211,Poor,Bad,Low_spent_Medium_value_payments,41,8973.16,6,8,16,5,762.7633333,0.52,1483.24,20.27801062
24,21,10,36.9310071,168,Yes,72.93689429,263.0614284,Poor,Bad,Low_spent_Medium_value_payments,41,8973.16,6,8,16,5,762.7633333,0.52,1483.24,20.27801062
23,21,10,29.22883935,169,Yes,36.31007813,299.6882446,Poor,Bad,Low_spent_Medium_value_payments,41,8973.16,6,8,16,5,762.7633333,0.52,1483.24,20.27801062
23,21,10,23.31661269,170,Yes,46.57651171,279.421811,Poor,Bad,Low_spent_Medium_value_payments,41,8973.16,6,8,16,5,762.7633333,0.52,1483.24,20.27801062
24,21,10,34.05996063,171,Yes,28.36999487,297.6283278,Poor,Bad,Low_spent_Medium_value_payments,41,8973.16,6,8,16,5,762.7633333,0.52,1483.24,20.27801062
22,21,10,30.42441016,172,Yes,20.90429805,315.0940247,Poor,Bad,Low_spent_Medium_value_payments,41,8973.16,6,8,16,5,762.7633333,0.52,1483.24,20.27801062
23,19,10,33.73338865,173,NM,53.09801192,292.9003108,Poor,Bad,Low_spent_Medium_value_payments,41,8973.16,6,8,16,5,762.7633333,0.52,1483.24,20.27801062
18,21,10,30.95228531,174,Yes,76.63326938,269.3650533,Standard,Bad,Low_spent_Medium_value_payments,41,8973.16,6,8,16,5,762.7633333,0.52,1483.24,20.27801062
16,18,4,32.68384731,314,No,97.80665886,290.2806117,Good,Good,Low_spent_Small_value_payments,26,14810.545,6,7,2,1,1075.212083,8.03,931.16,9.433937794
17,18,4,40.69548587,315,No,132.0451989,256.0420716,Good,Good,Low_spent_Small_value_payments,26,14810.545,6,7,2,1,1075.212083,8.03,931.16,9.433937794
14,18,4,37.77482491,316,NM,16.95405876,331.1332118,Good,Good,Low_spent_Small_value_payments,26,14810.545,6,7,2,1,1075.212083,8.03,931.16,9.433937794
20,20,4,39.19374858,317,No,80.34981525,307.7374553,Good,Good,Low_spent_Small_value_payments,26,14810.545,6,7,2,1,1075.212083,8.03,931.16,9.433937794
12,18,4,36.13463112,318,No,44.46276067,323.6245099,Good,Good,Low_spent_Small_value_payments,26,14810.545,6,7,2,1,1075.212083,8.03,931.16,9.433937794
16,18,4,40.26228269,318,No,80.34981525,342.8766927,Good,Good,Low_spent_Small_value_payments,26,14810.545,6,7,2,1,1075.212083,8.03,931.16,9.433937794
18,18,4,25.91807,320,NM,88.84041984,289.2468507,Good,Good,Low_spent_Small_value_payments,26,14810.545,6,7,2,1,1075.212083,8.03,931.16,9.433937794
16,19,4,33.05014228,321,No,27.29037071,330.7968998,Good,Good,Low_spent_Small_value_payments,26,14810.545,6,7,2,1,1075.212083,8.03,931.16,9.433937794
26,20,2,35.87526299,206,No,57.35320203,671.5244646,Standard,Good,High_spent_Medium_value_payments,55,55929.32,7,6,5,0,4788.776667,11.7,994.27,0
30,21,2,37.79770278,207,No,182.2066873,586.6709793,Good,Good,High_spent_Medium_value_payments,55,55929.32,7,6,5,0,4788.776667,11.7,994.27,0
26,20,2,29.53872474,208,No,76.6694161,652.2082506,Standard,Good,High_spent_Medium_value_payments,55,55929.32,7,6,5,0,4788.776667,11.7,994.27,0
26,18,2,41.25592805,209,No,260.9896961,477.8879706,Good,Good,High_spent_Medium_value_payments,55,55929.32,7,6,5,0,4788.776667,11.7,994.27,0
25,19,4,30.41541088,210,No,85.93167973,632.9459869,Good,Good,High_spent_Medium_value_payments,55,55929.32,7,6,5,0,4788.776667,11.7,994.27,0
26,21,4,37.67193604,211,No,297.793769,451.0838977,Standard,Good,High_spent_Medium_value_payments,55,55929.32,7,6,5,0,4788.776667,11.7,994.27,0
26,21,4,38.90587052,212,NM,182.2066873,538.854404,Standard,Good,High_spent_Medium_value_payments,55,55929.32,7,6,5,0,4788.776667,11.7,994.27,0
26,20,4,37.03351907,212,No,208.0672486,560.810418,Standard,Good,High_spent_Medium_value_payments,55,55929.32,7,6,5,0,4788.776667,11.7,994.27,0
13,14,4,26.60439654,257,Yes,82.04794179,337.8786057,Standard,Standard,High_spent_Medium_value_payments,34,36638.43,3,6,20,4,2807.2025,14.63,110.35,120.7937025
13,12,4,28.76320182,257,Yes,100.2411517,319.6853959,Standard,Standard,High_spent_Medium_value_payments,34,36638.43,3,6,20,4,2807.2025,14.63,110.35,120.7937025
13,11,4,27.74586415,258,Yes,232.0343869,217.8921606,Standard,Standard,High_spent_Medium_value_payments,34,36638.43,3,6,20,4,2807.2025,14.63,110.35,120.7937025
13,15,4,35.76070374,259,Yes,81.96096041,357.9655871,Standard,Standard,High_spent_Medium_value_payments,34,36638.43,3,6,20,4,2807.2025,14.63,110.35,120.7937025
18,12,4,32.03687698,260,Yes,114.2429603,295.6835872,Standard,Standard,High_spent_Medium_value_payments,34,36638.43,3,6,20,4,2807.2025,14.63,110.35,120.7937025
15,12,4,24.41117286,261,NM,168.9777353,280.9488122,Standard,Standard,High_spent_Medium_value_payments,34,36638.43,3,6,20,4,2807.2025,14.63,110.35,120.7937025
13,12,4,37.17960251,262,Yes,100.2411517,307.3840107,Standard,Standard,High_spent_Medium_value_payments,34,36638.43,3,6,20,4,2807.2025,14.63,110.35,120.7937025
14,12,4,40.38555017,263,Yes,96.74784653,313.178701,Standard,Standard,High_spent_Medium_value_payments,34,36638.43,3,6,20,4,2807.2025,14.63,110.35,120.7937025
1,12,1,26.95752301,254,No,95.07535471,180.2769597,Standard,Good,Low_spent_Small_value_payments,47,31183.16,0,7,5,1,2760.596667,2.46,854.72,23.72277458
1,12,1,26.22147892,255,NM,220.4449278,301.8919643,Standard,Good,Low_spent_Small_value_payments,47,31183.16,0,7,5,1,2760.596667,2.46,854.72,23.72277458
3,13,1,28.03176953,256,No,95.07535471,447.2615374,Standard,Good,Low_spent_Small_value_payments,47,31183.16,0,7,5,1,2760.596667,2.46,854.72,23.72277458
3,12,1,35.51187888,257,No,115.1480935,407.1887986,Standard,Good,Low_spent_Small_value_payments,47,31183.16,0,7,5,1,2760.596667,2.46,854.72,23.72277458
3,12,1,37.11433735,258,No,67.39217849,434.9447136,Standard,Good,Low_spent_Small_value_payments,47,31183.16,0,7,5,1,2760.596667,2.46,854.72,23.72277458
1,15,1,30.48488602,259,No,91.4680053,410.8688868,Standard,Good,Low_spent_Small_value_payments,47,31183.16,0,7,5,1,2760.596667,2.46,854.72,23.72277458
1,12,1,26.86272209,260,No,127.1236795,415.2132126,Poor,Good,Low_spent_Small_value_payments,47,31183.16,0,7,5,1,2760.596667,2.46,854.72,23.72277458
0,15,1,26.62081573,260,NM,76.39380256,455.9430895,Poor,Good,Low_spent_Small_value_payments,47,31183.16,0,7,5,1,2760.596667,2.46,854.72,23.72277458
24,22,9,27.77048862,152,NM,314.6956673,122.5756943,Poor,Bad,Low_spent_Small_value_payments,45,28956.72,8,6,22,5,2459.06,14.59,2545.04,98.63463842
20,21,9,27.97593838,153,NM,101.7497782,305.5215834,Poor,Bad,Low_spent_Small_value_payments,45,28956.72,8,6,22,5,2459.06,14.59,2545.04,98.63463842
24,23,9,38.40424176,154,NM,25.41523059,361.856131,Poor,Bad,Low_spent_Small_value_payments,45,28956.72,8,6,22,5,2459.06,14.59,2545.04,98.63463842
24,23,9,29.16907446,155,Yes,114.335145,322.9362166,Poor,Bad,Low_spent_Small_value_payments,45,28956.72,8,6,22,5,2459.06,14.59,2545.04,98.63463842
24,20,11,35.73480101,156,Yes,163.8689559,253.4024057,Standard,Bad,Low_spent_Small_value_payments,45,28956.72,8,6,22,5,2459.06,14.59,2545.04,98.63463842
24,22,11,22.84212837,157,Yes,114.335145,313.9127218,Poor,Bad,Low_spent_Small_value_payments,45,28956.72,8,6,22,5,2459.06,14.59,2545.04,98.63463842
25,22,11,25.04981736,158,Yes,43.12565185,344.1457097,Standard,Bad,Low_spent_Small_value_payments,45,28956.72,8,6,22,5,2459.06,14.59,2545.04,98.63463842
24,24,11,32.56220686,159,Yes,322.4494189,114.8219427,Standard,Bad,Low_spent_Small_value_payments,45,28956.72,8,6,22,5,2459.06,14.59,2545.04,98.63463842
21,11,6,25.8227847,172,Yes,212.666235,296.5476161,Poor,Standard,Low_spent_Small_value_payments,24,28263.5,7,5,24,2,2514.291667,9.34,1993.21,32.21531559
17,10,6,30.13360239,173,Yes,129.3431483,379.8707028,Poor,Standard,Low_spent_Small_value_payments,24,28263.5,7,5,24,2,2514.291667,9.34,1993.21,32.21531559
21,11,6,26.40750635,174,Yes,118.6650171,360.5488339,Poor,Standard,Low_spent_Small_value_payments,24,28263.5,7,5,24,2,2514.291667,9.34,1993.21,32.21531559
21,10,6,23.50973755,175,Yes,173.4094219,315.8044292,Poor,Standard,Low_spent_Small_value_payments,24,28263.5,7,5,24,2,2514.291667,9.34,1993.21,32.21531559
21,14,6,30.08748371,176,Yes,122.2250779,376.9887732,Poor,Standard,Low_spent_Small_value_payments,24,28263.5,7,5,24,2,2514.291667,9.34,1993.21,32.21531559
21,12,6,32.36372258,177,Yes,160.8381368,328.3757143,Poor,Standard,Low_spent_Small_value_payments,24,28263.5,7,5,24,2,2514.291667,9.34,1993.21,32.21531559
21,12,8,39.47163039,178,Yes,88.50765635,380.7061947,Standard,Standard,Low_spent_Small_value_payments,24,28263.5,7,5,24,2,2514.291667,9.34,1993.21,32.21531559
21,11,8,34.00547376,179,Yes,74.64409395,394.5697571,Poor,Standard,Low_spent_Small_value_payments,24,28263.5,7,5,24,2,2514.291667,9.34,1993.21,32.21531559
22,11,7,35.97632064,177,NM,73.894537,560.7453624,Poor,Standard,High_spent_Medium_value_payments,39,58267.23,8,6,17,4,4943.6025,17.98,1896.36,109.7203506
